student_id,student_name,ma_mon,ten_mon,ma_lop_hoc_phan,loai_hoc_phan,so_chi_lt,so_chi_th,thuong_xuyen_1,thuong_xuyen_2,giua_ky,thuc_hanh_1,thuc_hanh_2,thuc_hanh_3,diem_tich_luy_hien_tai,status_canh_bao,diem_trung_binh_thuc_hanh,diem_cuoi_ky_tich_hop,diem_chu_hien_tai,status_canh_bao_final
SV1404,Phạm Thảo Đức,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,8.293187,3.7634213,3.9069679,5.5108204,4.7502556,4.902474,8.314129829406738,An toan,5.0545163,8.314129829406738,B+,An toan
SV1405,Hoàng Minh Anh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,9.727107,7.9995337,8.6550865,6.550189,6.147106,8.09859,8.17325989405314,An toan,6.9319615,8.17325989405314,B+,An toan
SV1405,Hoàng Minh Anh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.0801718,4.678068,1.5623065,6.8248596,7.0948234,5.857516,3.258690595626831,Nguy co rot mon,0.0,3.258690595626831,F,Nguy co rot mon
SV1405,Hoàng Minh Anh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,6.623625,4.623402,1.3421291,5.1516757,6.111896,5.4670706,1.4536280632019043,Nguy co rot mon,5.576881,1.4536280632019043,F,Nguy co rot mon
SV1405,Hoàng Minh Anh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.4688225,4.7582493,2.3820732,6.09286,7.7578382,3.0197237,8.957703590393066,An toan,0.0,8.957703590393066,A,An toan
SV1406,Trần Văn Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,2.2815797,6.5986505,2.9569647,8.659382,6.3320684,7.61045,5.1319684982299805,An toan,0.0,5.1319684982299805,D+,An toan
SV1406,Trần Văn Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.4966087,7.1778154,7.2405424,8.586752,5.9668503,8.769904,6.370896339416504,An toan,0.0,6.370896339416504,C+,An toan
SV1406,Trần Văn Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,9.48413,3.0375059,2.457409,8.246732,7.818135,3.192355,5.468367735544841,An toan,6.4190736,5.468367735544841,D+,An toan
SV1407,Đỗ Đức Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,5.945187,2.4908218,5.665077,9.368677,8.607491,7.771475,0.7711488604545593,Nguy co rot mon,0.0,0.7711488604545593,F,Nguy co rot mon
SV1407,Đỗ Đức Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,8.09499,6.1321864,9.778667,9.775099,4.9666653,8.960547,0.21473479270935059,Nguy co rot mon,0.0,0.21473479270935059,F,Nguy co rot mon
SV1408,Đặng Đức Trang,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.9491,5.276779,1.4032829,5.364489,4.2440743,9.712383,4.508807977040608,An toan,6.4403152,4.508807977040608,D,An toan
SV1408,Đặng Đức Trang,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.943739,2.8866625,2.244182,5.568365,3.2159805,4.9016533,3.3561460971832275,Nguy co rot mon,0.0,3.3561460971832275,F,Nguy co rot mon
SV1409,Nguyễn Minh Đức,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.1187534,3.7482772,2.4775279,8.2567425,8.074108,4.784234,6.891770839691162,An toan,0.0,6.891770839691162,C+,An toan
SV1409,Nguyễn Minh Đức,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,7.942613,6.9858007,9.788088,3.9339933,6.9732494,6.8499813,9.068763732910156,An toan,0.0,9.068763732910156,A+,An toan
SV1409,Nguyễn Minh Đức,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,2.1348703,4.8845983,4.200024,9.779339,3.0307348,6.9703236,4.962817192077637,An toan,6.593466,4.962817192077637,D,An toan
SV1409,Nguyễn Minh Đức,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.213219,7.705666,2.1902745,8.807259,8.116962,6.3598094,3.640411615371704,Nguy co rot mon,7.7613435,3.640411615371704,F,Nguy co rot mon
SV1410,Phạm Thị Đức,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.7428803,2.2811935,8.605814,5.4401636,3.8489735,8.179537,9.820240020751953,An toan,5.822891,9.820240020751953,A+,An toan
SV1410,Phạm Thị Đức,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,9.215971,3.663423,9.98473,3.4543118,6.8262415,4.390956,6.451001235416958,An toan,4.8905034,6.451001235416958,C+,An toan
SV1410,Phạm Thị Đức,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,7.107124,8.066832,9.299428,3.3912663,3.7406602,3.0859482,7.980447292327881,An toan,0.0,7.980447292327881,B,An toan
SV1410,Phạm Thị Đức,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.059195,9.7831,7.364491,8.795518,4.823734,3.3840778,6.995245933532715,An toan,0.0,6.995245933532715,C+,An toan
SV1411,Bùi Minh Khoa,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.4714365,9.430198,9.536777,9.300258,3.783578,7.93357,7.321581204732259,An toan,7.005802,7.321581204732259,B,An toan
SV1411,Bùi Minh Khoa,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,6.3080235,6.7175083,5.0477157,9.386174,3.903368,4.623232,5.854456424713135,An toan,5.9709244,5.854456424713135,C,An toan
SV1411,Bùi Minh Khoa,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.324182,9.811013,6.6035795,9.492131,4.69427,6.3333793,8.022849082946777,An toan,0.0,8.022849082946777,B+,An toan
SV1411,Bùi Minh Khoa,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.198322,4.396204,5.378142,4.313588,6.590858,3.2674208,4.68601301738194,An toan,4.7239556,4.68601301738194,D,An toan
SV1412,Trần Thảo Anh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.2694874,3.5956752,9.742479,8.193082,7.2674727,8.738195,7.268226305643718,Nguy co rot mon,8.06625,7.268226305643718,B,An toan
SV1412,Trần Thảo Anh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.162998,9.287493,5.6297665,4.8739576,9.39357,9.902303,9.570516586303711,An toan,0.0,9.570516586303711,A+,An toan
SV1413,Đặng Ngọc Anh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.6283212,2.60847,4.6527452,3.4608026,7.6378984,8.357807,6.835426330566406,An toan,0.0,6.835426330566406,C+,An toan
SV1413,Đặng Ngọc Anh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.331069,2.0046484,2.496299,9.713629,8.573634,9.813706,9.767533302307129,An toan,0.0,9.767533302307129,A+,An toan
SV1413,Đặng Ngọc Anh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,4.0723095,4.7799106,2.765839,6.0455656,8.442357,3.7577946,4.6090928713480634,Nguy co rot mon,6.081906,4.6090928713480634,D,An toan
SV1413,Đặng Ngọc Anh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,8.053501,2.9890647,7.319335,6.9454713,3.1999047,5.044303,5.667459011077881,An toan,5.063226,5.667459011077881,C,An toan
SV1414,Hoàng Thảo Phương,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.1382356,5.5644903,7.740057,8.001592,8.228078,4.45816,7.970091819763184,An toan,6.895943,7.970091819763184,B,An toan
SV1414,Hoàng Thảo Phương,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.943364,9.869049,6.3359385,8.976071,7.049937,4.138458,7.829018274943034,An toan,6.721489,7.829018274943034,B,An toan
SV1415,Đặng Hải Nam,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,2.612996,7.691397,8.656373,7.9564295,7.702372,8.943233,7.126151084899902,Nguy co rot mon,8.200679,7.126151084899902,B,An toan
SV1415,Đặng Hải Nam,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.397819,7.763941,3.5863178,6.55262,5.8507705,4.2813015,5.131205399831136,Nguy co rot mon,5.561564,5.131205399831136,D+,An toan
SV1415,Đặng Hải Nam,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,7.987111,8.014232,9.670715,8.501868,3.4687972,5.660914,8.93114185333252,An toan,0.0,8.93114185333252,A,An toan
SV1415,Đặng Hải Nam,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.885799,5.6424804,4.750395,3.3208694,8.678436,8.909552,0.8212827444076538,Nguy co rot mon,0.0,0.8212827444076538,F,Nguy co rot mon
SV1416,Hoàng Hoàng An,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,6.178597,9.7173195,4.9652853,5.7766347,6.162047,6.531483,4.507847785949707,An toan,0.0,4.507847785949707,D,An toan
SV1416,Hoàng Hoàng An,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.9085903,3.7792354,6.0959888,8.122075,9.989295,3.3332014,9.212448120117188,An toan,7.148191,9.212448120117188,A+,An toan
SV1416,Hoàng Hoàng An,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,7.1070533,6.887295,9.214393,8.081773,7.8965373,9.856327,8.111374718802315,An toan,8.611546,8.111374718802315,B+,An toan
SV1417,Phan Hoàng Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,7.0608654,6.890542,3.6921387,3.721467,8.868692,4.0189385,1.8993189334869385,Nguy co rot mon,0.0,1.8993189334869385,F,Nguy co rot mon
SV1417,Phan Hoàng Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.9419985,4.0863137,7.102761,9.605402,7.668379,3.196959,6.748098373413086,An toan,6.82358,6.748098373413086,C+,An toan
SV1417,Phan Hoàng Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.663773,9.451775,8.724238,4.2744627,8.350635,9.030554,9.339466094970703,An toan,0.0,9.339466094970703,A+,An toan
SV1418,Vũ Ngọc Bình,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.282018,8.757122,6.8843894,3.0206728,5.9736547,8.609213,7.620962619781494,An toan,0.0,7.620962619781494,B,An toan
SV1418,Vũ Ngọc Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.7333183,3.7263687,8.766095,4.5057864,5.613384,6.185545,5.8008223261152,An toan,5.4349046,5.8008223261152,C,An toan
SV1419,Đỗ Thảo Hùng,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.283345,4.665393,8.46446,7.162693,9.343544,8.227559,7.040675299508231,An toan,8.244598,7.040675299508231,B,An toan
SV1419,Đỗ Thảo Hùng,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.0683663,2.2413094,9.201949,4.863021,7.317564,5.766573,0.6443145275115967,Nguy co rot mon,0.0,0.6443145275115967,F,Nguy co rot mon
SV1419,Đỗ Thảo Hùng,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,5.9434624,9.235809,9.134785,6.4640107,5.8738885,6.168184,7.870786190032959,An toan,0.0,7.870786190032959,B,An toan
SV1419,Đỗ Thảo Hùng,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,2.4859264,8.623685,2.6729822,8.085481,4.499639,3.7647376,4.879449367523193,An toan,5.4499526,4.879449367523193,D,An toan
SV1420,Bùi Thảo Vy,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.310554,7.4298215,9.114213,4.642911,5.177003,4.432323,6.895406723022461,An toan,0.0,6.895406723022461,C+,An toan
SV1420,Bùi Thảo Vy,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.8553367,2.9969933,4.0842867,9.539275,8.815517,7.96325,8.07681941986084,An toan,0.0,8.07681941986084,B+,An toan
SV1420,Bùi Thảo Vy,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,6.1566215,4.1447215,5.6805754,4.1754894,4.613255,9.647395,5.677909101758685,An toan,6.1453795,5.677909101758685,C,An toan
SV1421,Hoàng Minh Trang,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,4.3845086,3.1021786,9.74906,6.9162602,3.9861176,8.444181,5.979783535003662,An toan,6.448853,5.979783535003662,C,An toan
SV1421,Hoàng Minh Trang,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.2503824,5.9897,9.646272,9.822042,9.158695,7.5811257,2.9116809368133545,Nguy co rot mon,0.0,2.9116809368133545,F,Nguy co rot mon
SV1422,Vũ Thảo Vy,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,4.612744,7.5940185,6.047668,4.3184896,3.437506,6.419075,4.919344425201416,An toan,0.0,4.919344425201416,D,An toan
SV1422,Vũ Thảo Vy,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.723409,6.983695,2.5251956,3.1429162,8.993548,9.690555,8.644601821899414,An toan,0.0,8.644601821899414,A,An toan
SV1422,Vũ Thảo Vy,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.975943,3.3797607,4.389979,5.3730764,9.070246,6.5549374,5.617976597377232,An toan,6.99942,5.617976597377232,C,An toan
SV1423,Đặng Thảo Đức,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,9.435616,5.3246846,3.2900693,9.864783,5.3357353,3.7168827,6.140651362282889,Nguy co rot mon,6.3058,6.140651362282889,C+,An toan
SV1423,Đặng Thảo Đức,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.210313,8.640999,9.300517,8.524095,4.9770036,6.558345,9.156366348266602,An toan,0.0,9.156366348266602,A+,An toan
SV1423,Đặng Thảo Đức,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,5.9432116,3.5186553,2.8511665,4.2613797,4.406407,3.8817382,4.130621115366618,Nguy co rot mon,4.1831746,4.130621115366618,D,An toan
SV1424,Đỗ Minh Anh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,5.120846,3.6918132,6.034555,8.864604,4.044706,9.957997,9.389199256896973,An toan,7.622435,9.389199256896973,A+,An toan
SV1424,Đỗ Minh Anh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,9.844397,6.8833485,5.393789,6.7990737,6.50866,7.4309096,7.176288945334298,An toan,6.9128814,7.176288945334298,B,An toan
SV1424,Đỗ Minh Anh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,2.9025395,2.8840034,3.088411,9.644048,6.4912615,5.020234,5.8642802238464355,An toan,0.0,5.8642802238464355,C,An toan
SV1425,Trần Ngọc An,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,3.013418,7.5009212,9.384172,8.388051,6.595744,3.3606365,9.8861083984375,An toan,6.1148105,9.8861083984375,A+,An toan
SV1425,Trần Ngọc An,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,5.5910606,6.255468,4.151947,8.798021,7.3910155,3.8471751,5.90964480808803,Nguy co rot mon,6.6787376,5.90964480808803,C,An toan
SV1425,Trần Ngọc An,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.086114,4.6468906,2.1565807,7.9668536,5.208672,4.4949403,9.983006477355957,An toan,0.0,9.983006477355957,A+,An toan
SV1425,Trần Ngọc An,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.5157113,9.468637,9.367773,5.783704,7.37832,4.029117,6.304856300354004,An toan,0.0,6.304856300354004,C+,An toan
SV1426,Trần Thảo Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.6115174,5.9024396,9.435404,4.0557795,9.724981,7.9539475,6.714360441480364,An toan,7.244903,6.714360441480364,C+,An toan
SV1426,Trần Thảo Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,2.4473479,2.5784202,6.408361,5.044441,3.996389,9.64183,7.854759693145752,An toan,6.227554,7.854759693145752,B,An toan
SV1427,Phạm Đức Linh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.2784452,8.5313425,8.262993,8.798281,4.6654606,6.836087,9.176361083984375,An toan,6.766609,9.176361083984375,A+,An toan
SV1427,Phạm Đức Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.195207,6.3872347,5.6729126,4.5745797,4.30218,4.3225884,8.198407173156738,An toan,0.0,8.198407173156738,B+,An toan
SV1427,Phạm Đức Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,4.922059,9.15191,2.3068771,4.05002,7.898657,4.76023,8.038932800292969,An toan,0.0,8.038932800292969,B+,An toan
SV1428,Nguyễn Hoàng An,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,9.595729,4.4910913,9.151904,3.516903,5.332257,5.7609887,3.1466641426086426,Nguy co rot mon,0.0,3.1466641426086426,F,Nguy co rot mon
SV1428,Nguyễn Hoàng An,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,9.997419,5.8538704,6.561986,7.6391473,8.397051,8.132437,1.0154592990875244,Nguy co rot mon,8.056211,1.0154592990875244,F,Nguy co rot mon
SV1428,Nguyễn Hoàng An,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,6.823954,2.206539,4.540316,7.650771,5.1572266,4.1365,5.005558626992362,Nguy co rot mon,5.648166,5.005558626992362,D+,An toan
SV1428,Nguyễn Hoàng An,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.827841,3.775579,1.7489114,8.918198,5.2752085,4.0342155,4.992475986480713,An toan,6.075874,4.992475986480713,D,An toan
SV1429,Phạm Thị Bình,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.6339927,3.5388777,8.446629,8.40902,6.039363,4.8825736,0.8920221924781799,Nguy co rot mon,6.4436526,0.8920221924781799,F,Nguy co rot mon
SV1429,Phạm Thị Bình,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.745467,2.7221332,5.35128,9.026368,4.997123,8.396627,6.228653113047282,An toan,7.473373,6.228653113047282,C+,An toan
SV1429,Phạm Thị Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,6.7520685,9.361371,6.32451,8.110225,8.393286,5.906612,7.475341320037842,An toan,7.470041,7.475341320037842,B,An toan
SV1429,Phạm Thị Bình,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,3.1771808,5.3824797,1.480321,3.6826477,7.2873445,6.330163,1.891401767730713,Nguy co rot mon,0.0,1.891401767730713,F,Nguy co rot mon
SV1430,Đặng Minh Chinh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,2.6491797,8.328163,8.818411,8.351258,5.668681,3.5873086,3.9051055908203125,Nguy co rot mon,0.0,3.9051055908203125,F,Nguy co rot mon
SV1430,Đặng Minh Chinh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.1086893,5.947418,6.3657556,8.235207,8.814729,8.8578825,6.8290910720825195,An toan,8.63594,6.8290910720825195,C+,An toan
SV1430,Đặng Minh Chinh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,3.4938576,5.0665736,8.055813,9.224195,9.870425,5.426704,6.41709041595459,An toan,8.173775,6.41709041595459,C+,An toan
SV1430,Đặng Minh Chinh,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.5800242,2.7940588,5.0717278,5.6380873,5.9073324,7.5968404,4.5886406898498535,An toan,6.380753,4.5886406898498535,D,An toan
SV1431,Lê Tuấn Bình,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,4.7668233,3.1674685,6.0474167,4.0391645,4.129392,3.1190755,0.6833215355873108,Nguy co rot mon,0.0,0.6833215355873108,F,Nguy co rot mon
SV1431,Lê Tuấn Bình,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,6.8849635,6.2155795,1.9980758,3.2681203,8.768409,9.161985,5.9042865208217075,An toan,7.0661716,5.9042865208217075,C,An toan
SV1432,Trần Hoàng Linh,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,8.096887,3.9812553,6.19355,4.4942703,6.6739264,9.163606,6.384865624564035,Nguy co rot mon,6.7772675,6.384865624564035,C+,An toan
SV1432,Trần Hoàng Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.210878,2.9642055,9.832791,7.020453,8.121172,6.421612,7.064331849416097,Nguy co rot mon,7.1877456,7.064331849416097,B,An toan
SV1432,Trần Hoàng Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.9848895,6.796387,2.4516208,5.6944437,4.917917,6.8003097,8.215210914611816,An toan,0.0,8.215210914611816,B+,An toan
SV1433,Phan Hoàng Hùng,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,7.6087775,2.3860693,5.1913967,7.365162,7.2981567,3.6064012,6.579051971435547,An toan,6.0899067,6.579051971435547,C+,An toan
SV1433,Phan Hoàng Hùng,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,9.992108,5.444571,8.264563,3.600701,7.050865,5.1320834,6.900443077087402,An toan,0.0,6.900443077087402,C+,An toan
SV1434,Bùi Minh Đức,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,7.511594,2.54158,9.89419,3.640627,9.672595,6.360086,6.609970705849784,An toan,6.5577693,6.609970705849784,C+,An toan
SV1434,Bùi Minh Đức,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,8.839996,7.915953,1.5469652,3.2318184,6.080162,7.904377,3.5651376247406006,Nguy co rot mon,0.0,3.5651376247406006,F,Nguy co rot mon
SV1434,Bùi Minh Đức,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.914867,6.0172753,1.715228,5.3127174,5.6867247,8.979321,5.13546895980835,An toan,0.0,5.13546895980835,D+,An toan
SV1434,Bùi Minh Đức,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,3.3851676,4.1127257,3.4357402,7.424748,7.494083,8.766009,9.32556438446045,An toan,7.894947,9.32556438446045,A+,An toan
SV1435,Hoàng Hải An,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,3.0496032,6.0583615,5.7321796,4.6764226,5.270121,4.5458913,4.897042206355503,Nguy co rot mon,4.830812,4.897042206355503,D,An toan
SV1435,Hoàng Hải An,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.2567396,6.4660115,5.3808403,8.084797,9.812918,6.0515223,5.491358757019043,An toan,0.0,5.491358757019043,D+,An toan
SV1435,Hoàng Hải An,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,5.5664477,2.9317012,5.800293,4.6926126,9.177574,5.9204803,2.3324387073516846,Nguy co rot mon,0.0,2.3324387073516846,F,Nguy co rot mon
SV1436,Vũ Văn An,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.365519,8.911438,1.2452732,7.886103,6.325854,7.390649,4.149956703186035,An toan,0.0,4.149956703186035,D,An toan
SV1436,Vũ Văn An,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,6.9824376,9.807197,1.3951385,3.9959123,9.427201,7.2219644,6.334958076477051,An toan,6.881693,6.334958076477051,C+,An toan
SV1437,Bùi Thị Nam,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.1718073,5.2901587,7.8434267,6.495547,4.6201053,4.4275393,6.239331086476644,An toan,5.181064,6.239331086476644,C+,An toan
SV1437,Bùi Thị Nam,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,6.507636,3.9070086,5.414361,8.499452,3.1695783,7.601258,9.847920417785645,An toan,0.0,9.847920417785645,A+,An toan
SV1437,Bùi Thị Nam,GDTC101,Giáo dục thể chất 1*,GDTC101_L01,thuc_hanh,0.0,1.0,4.3133698,3.4514656,1.1559321,8.917876,8.191475,7.99554,8.021766662597656,An toan,8.368298,8.021766662597656,B+,An toan
SV1437,Bùi Thị Nam,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,2.5576596,6.3729086,8.549712,6.3520207,6.28295,7.072647,6.144951684134347,Nguy co rot mon,6.569206,6.144951684134347,C+,An toan
SV1438,Phan Hải Linh,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,3.0659375,9.635177,4.180444,9.581494,9.826439,9.407973,3.2989115715026855,Nguy co rot mon,0.0,3.2989115715026855,F,Nguy co rot mon
SV1438,Phan Hải Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,7.1930695,7.8831277,5.716814,3.9767234,9.496289,9.584489,0.23397104442119598,Nguy co rot mon,0.0,0.23397104442119598,F,Nguy co rot mon
SV1439,Phan Ngọc Hùng,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,8.451735,4.9252076,2.9347863,3.944708,3.0114279,8.038856,5.290938536326091,An toan,4.9983306,5.290938536326091,D+,An toan
SV1439,Phan Ngọc Hùng,INT1002,Cơ sở dữ liệu,INT1002_L01,ly_thuyet,3.0,0.0,8.125173,7.7227516,5.1543255,5.8141446,4.796142,5.447779,2.6324565410614014,Nguy co rot mon,0.0,2.6324565410614014,F,Nguy co rot mon
SV1439,Phan Ngọc Hùng,INT1003,Phát triển ứng dụng,INT1003_L01,tich_hop,2.0,1.5,4.2757454,5.468049,5.8661766,3.6299837,7.578032,3.171816,5.0275895936148505,An toan,4.7932773,5.0275895936148505,D+,An toan
SV1440,Vũ Hoàng Linh,INT1001,Lập trình Python,INT1001_L01,tich_hop,2.0,1.0,7.7329063,6.9147186,1.9546838,7.6367087,7.064873,5.7984605,5.967184384663899,Nguy co rot mon,6.8333473,5.967184384663899,C,An toan
SV1440,Vũ Hoàng Linh,GDQP102,Giáo dục quốc phòng*,GDQP102_L01,ly_thuyet,3.0,0.0,5.3814692,7.9603806,7.3147283,8.701857,8.807441,3.6279833,6.096621513366699,An toan,0.0,6.096621513366699,C+,An toan
